scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,22.173774700363477,-0.0036157546805570817,517.8967454414865,-18.823043288178813,-0.047677488687772274,0.20131107233551823,21.656350007653238,-0.0021357919405324832,497.9892944090167,-16.213588578867554,-0.026419209739282586,0.8160548206829568,89.81041
outcome,1,4.74647056526608,0.09058054432507923,40.577242667553314,-0.5563411744223288,0.4254456126101723,5.132865540964434e-33,4.5013020753860475,0.07885567252117054,38.989619606627414,-0.3458464335680511,0.39519162281481346,0.0002857002798834695,55.98809
outcome,2,4.9044883966445925,0.17955075133470189,41.58652759947282,-0.5920551997661105,0.5395683413645966,1.2380931518306687e-55,4.483202338218689,0.18192919382996542,38.11027614904556,-0.3331571954932535,0.5652563020832087,4.691294523255372e-08,78.691696
outcome,3,3.5239100297292074,0.21439452352701305,20.90906399171922,0.19891635968809518,0.5692665335843781,4.4996110086446136e-63,3.6548065662384035,0.19664577021264962,22.709358472089935,0.19659686086608075,0.5442962171824237,1.8018025965055492e-07,52.872272
outcome,4,3.750347532166375,0.24183083541882322,25.810122719776704,0.011984977881452696,0.5787057609438744,1.3378562242425125e-65,3.6490735054016112,0.23594325210015354,25.573673006747594,0.1270274531700265,0.5753564643613154,2.370983067375566e-08,51.120167
outcome,5,3.4229460345374214,0.2747815332686264,20.78087114470816,0.2036135814754969,0.5904991249114295,7.10192897169921e-69,3.302425718307495,0.24295597935527102,18.978269166842345,0.22945568160748187,0.5358911608690109,3.0135061636353843e-07,96.12471
outcome,6,6.517180972629124,0.3198264781196778,53.61500797334182,-1.0559049690886684,0.5977062506388173,6.061762546845315e-71,7.299606251716614,0.3186262462303997,65.80412344686752,-1.3148739676613208,0.6014451957499165,3.6408065536084304e-09,36.46132
outcome,7,3.823499608039856,0.3316111754041108,26.136486559706103,-0.0038055869783528706,0.6027405435616306,2.023467074108152e-72,3.5294665813446047,0.33135044937655556,24.31207669796113,0.14950324637154067,0.6039461838771644,3.0152180228400578e-09,49.262844
outcome,8,8.309923564063178,0.3047229101209188,82.84263372090382,-2.1713294904557046,0.5949235191095428,3.868789148874495e-70,8.915375661849975,0.3128268551251605,94.80171558767897,-2.32656573402588,0.5992663686871487,4.285059642359183e-09,25.618887
outcome,9,3.4185173326068456,0.3641981749870298,21.30766738504936,0.18413146850630646,0.6231660659544007,1.0872518534813255e-78,3.2493268251419067,0.3480033530610156,20.15790790835531,0.2803145260651837,0.6072014826801282,2.353311148483899e-09,55.989235
outcome,10,3.196927073266771,0.3835442123770203,16.267719064786316,0.37730565909148195,0.6426497164907745,4.03955871834896e-85,3.4962239265441895,0.39036011595074616,18.14461013089358,0.36102840779124956,0.6484754582358908,7.832563364492801e-11,36.682774
outcome,11,3.374986481666565,0.39446661797739324,17.261442123350857,0.339344971803316,0.6511321659657319,4.5519251416023186e-88,3.9445815086364746,0.3864447502352457,21.022780805215643,0.24567406431293937,0.6479583671346013,8.200006481512651e-11,54.714546
outcome,12,3.866336398654514,0.40614910017140593,21.202952691054552,0.18845623061240346,0.6682413999455608,2.595124104713963e-94,4.513077354431152,0.4111004158250001,26.136085562228526,0.07106453379760003,0.6686013321814173,1.2254178001550372e-11,41.83876
outcome,13,4.107920723491245,0.451789324495978,23.45180038171748,0.09689321248451954,0.6891798901724836,1.5175713380291234e-102,4.655658507347107,0.43228870723451174,28.616640653847163,-0.00047999521370001297,0.6743332988808308,7.036127719048037e-12,50.329796
outcome,14,5.133555324872335,0.40452097216218297,39.984509015015846,-0.5313377198295388,0.6746239878420672,9.476876223764216e-97,4.5861084938049315,0.4077050947833565,35.29092528272531,-0.20800753557671614,0.6797869841685552,4.102540216329833e-12,65.42374
outcome,15,11.630614075395796,0.3826107547764246,151.39311331894936,-4.797598834857365,0.6517063778285679,2.8523014415797153e-88,10.699992096424102,0.3811360085220228,132.19552398947366,-3.6206070019258965,0.6427099836410761,1.299479429458111e-10,49.41304
outcome,16,5.392515240775214,0.47656766904110104,41.46468147144154,-0.596765905794556,0.6995202975365703,7.097350312328468e-107,4.8332724332809445,0.4511744961026546,36.220169182723886,-0.23799970484170618,0.6781122925349932,4.84759377382832e-12,64.166885
outcome,17,5.733743956353929,0.5056216716746161,41.548320092005945,-0.599195273942386,0.7178458731197513,5.024307984110106e-115,6.311600112915039,0.46904169678295626,50.817955781293676,-0.7614893138099783,0.6890529963298564,1.596941959335522e-12,39.492374
outcome,18,11.803934415181478,0.5638782634845982,150.68122266708477,-4.7673291640540745,0.7544466233455107,2.0153109541713502e-133,12.385405087471009,0.5040602035279048,167.66082742896793,-4.829923137571717,0.7114181637144504,1.4080140256236009e-13,18.01313
outcome,19,14.44449100891749,0.4648175955874041,222.6213303317779,-7.523603884347143,0.7190746101696157,1.3532061637402373e-115,13.721700656414033,0.4467863582717475,204.238160919758,-6.082472581011045,0.6950362245674291,8.521663418844444e-13,34.956074
outcome,20,2.9084792031182185,0.5405902663067802,15.38423470733576,0.411060538213986,0.7697664983898211,4.048416128024127e-142,3.0031482219696044,0.4808349150131158,16.447451699556677,0.4275420254622111,0.724734222205456,2.9651367491231276e-14,52.891502
outcome,21,12.123375962840186,0.5172019894111177,159.56561832165136,-5.119284852596106,0.7556654771048236,4.3260926457305583e-134,11.343341720104217,0.4477076151740579,144.75569239354772,-3.9705309669624764,0.6928371238979473,1.0753336778523723e-12,48.974464
outcome,22,4.382947667439779,0.6153145261480666,24.984866762433033,0.04193076556180819,0.7944035063462964,1.2684997883094792e-157,5.27389657497406,0.5146723296254758,35.81078696506379,-0.21841419208516322,0.7259652118069216,2.5557066038071817e-14,84.57998
outcome,23,12.503744615448845,0.5513441823974827,167.97252702596174,-5.444608511526395,0.7753168823212959,1.939449718801259e-145,12.926905918121339,0.4782653346204351,182.16308141147957,-5.290340193559546,0.7402715419305856,4.2762667038127574e-15,46.7138
outcome,24,4.377400522761874,0.6072197311329979,28.611615474070412,-0.09646630366592324,0.8198879220938959,4.524635434395187e-176,4.104187941551208,0.45599725028800864,28.867804208357803,-0.0058337210912702275,0.6989232027168008,5.620147349187409e-13,75.29413
outcome,25,3.003213405609131,0.6213414371317862,15.586642645382875,0.40269148662124665,0.8104646941211728,6.339613639408662e-169,3.1056576490402223,0.5151089239622759,17.36750094151116,0.41061689748275954,0.732721738726039,1.1142988600015123e-14,42.017128
outcome,26,13.406276485655043,0.6646132048668876,188.4891383626026,-6.215793617570126,0.8162964325389995,2.6781083825057177e-173,14.127562856674194,0.5817197689245917,211.33590859353882,-6.524562758504895,0.7627592798592695,2.0053971802232847e-16,47.00452
outcome,27,11.380249328083462,0.6066311993021306,139.78405523162456,-4.352033358932806,0.8214694192920824,2.6009452250761848e-177,10.599617862701416,0.5015155492775136,126.36260072488813,-3.4958341209883264,0.7371659128827923,6.366221268893992e-15,21.959547
outcome,28,4.135444948408339,0.6760117130662048,22.188647044195477,0.1487352571810946,0.8316580801990119,1.3112396814658835e-185,5.096564221382141,0.46749886946218644,33.583844867928704,-0.4540463504082799,0.684136741650099,2.6458774122813446e-12,36.882763
outcome,29,3.4269210471047296,0.7009133918510513,18.26368535705018,0.30036546601396574,0.855676537485796,1.3660774207661825e-207,3.2040453910827638,0.5506586814731508,18.294955086985738,0.32373954300884034,0.7580558227016088,3.908710452024791e-16,59.664543
outcome,30,8.743658685684204,0.6782738590304047,84.84057871187672,-2.2537125483922784,0.867753051737584,3.2829831388674297e-220,8.074945890903473,0.5469977118126645,78.61876531738116,-1.655020347749105,0.7740800267087997,3.769990542217038e-17,68.76467
outcome,31,2.318221672375997,0.7551393803855273,8.013704856541906,0.6925218881337876,0.8737846771025697,5.466879514431602e-227,3.459627389907837,0.5488456990346652,17.027770400010287,0.40677290458375925,0.7425407104564179,3.1859285622637748e-15,54.011322
outcome,32,17.66546999083625,0.7384106643158316,318.9033660885004,-11.205908135878099,0.861317491692037,2.45292559567954e-213,18.21640796661377,0.5772352357099384,344.1656756371217,-10.802342187307284,0.7605159176270115,2.762275533407435e-16,38.18898
outcome,33,2.366379139158461,0.7657349762761295,8.282391373538253,0.6829944994445056,0.8783045960207363,2.6627718908427765e-232,3.5662193775177,0.5640182873872597,17.666711455783663,0.3841351716844976,0.7523273263029334,8.635028274176175e-16,24.044674
outcome,34,7.72840904129876,0.7790300277837507,65.48360227768438,-1.509953376647983,0.8865064700903871,1.6666182924791093e-242,8.378192663192749,0.5501723263059803,83.11908811138582,-1.8820589695744352,0.7445141043717942,2.460253088411031e-15,36.906685
outcome,35,2.5558077997631496,0.7718939055078675,10.376856960710812,0.6019850437754684,0.8853611164493052,4.9345927626283786e-241,3.007375144958496,0.5410522818213798,15.386737877624546,0.46504624702033015,0.7400903319494738,4.377394916011013e-15,30.017607
outcome,36,10.891771872838339,0.7778641491391811,124.43421483378471,-3.7628506046662302,0.8836290182530975,7.742350102303187e-239,11.579244947433471,0.4438901973055067,148.04146781970522,-4.8962930338721495,0.6814903095085372,3.4582001682883765e-12,39.535664
outcome,37,9.49163625770145,0.7864908844570951,95.66707536183931,-2.663217086960462,0.9007710389730206,2.805265588564318e-262,10.132351040840149,0.5223720035929351,116.59621120577262,-2.997338466428857,0.7374417568942124,6.146536271674198e-15,45.782204
outcome,38,12.775469681951735,0.760569193295116,169.46837057488935,-5.486189703176618,0.904246980850261,1.4849100971492644e-267,13.396436429023742,0.5007152619943782,193.7029012687472,-5.792403275891381,0.7398534219808511,4.513092080985294e-15,30.163311
outcome,39,11.154150646262698,0.7436462088719296,131.10944469959105,-4.020698428865971,0.9128831525082798,1.3677726217165243e-281,10.439355862140655,0.5200725055086796,123.08072301368516,-3.189179147464313,0.7504105860091811,1.120373000175521e-15,40.610313
outcome,40,2.1282209078470866,0.8332117291828232,6.658987412209273,0.7447884457631653,0.9145429899786196,1.8672635227773775e-284,3.5267478942871096,0.5604495750208567,18.25388753963798,0.3686282287613155,0.7495769032116647,1.2538240631336081e-15,51.65767
outcome,41,8.71617075867123,0.7994927969698835,81.20324426280321,-2.112202649405094,0.8954124234956529,1.6238533088824814e-254,9.357282423973084,0.5520189506407045,100.49208253563124,-2.4808116183234223,0.7445136779324053,2.4603911389959046e-15,41.88083
outcome,42,3.9623790635002982,0.8314617947910259,19.71621048795794,0.24536925473463556,0.9143571878467383,3.933507289014982e-284,5.142850470542908,0.43122765836123234,36.83467071832124,-0.47348218680919896,0.6838134952835617,2.7342485372007294e-12,21.275446
outcome,43,6.415796730253431,0.8469761453412128,45.15799876222898,-0.7294863471538919,0.9203287029001941,6.439962117142767e-295,7.0736815452575685,0.5646432850239893,61.400904599926704,-1.1952471925463053,0.7515980932723438,9.537039396002917e-16,45.630104
outcome,44,1.6758412175708346,0.840380809463398,4.398823364058115,0.8315610932334001,0.9167820924010843,2.054893067222482e-288,3.00375349521637,0.49695432766194014,14.820636595030237,0.4932447865436812,0.7099713472385257,1.658935486571417e-13,29.139341
outcome,45,5.169238005744086,0.8576529497294207,30.424099967635307,-0.16472447563262738,0.9281989963328829,1.68406399926383e-310,6.176631617546081,0.5421075281711389,49.10280523043971,-0.7614701429251176,0.7421927412585586,3.3336853299045865e-15,18.669342
outcome,46,1.6116747856140137,0.8619975678451456,3.9785321585598465,0.8477103297888664,0.9300652233003049,1.863451351e-314,2.799134922027588,0.5806308988156308,11.916691071180049,0.5242277593624888,0.7626674863446545,2.031985948082642e-16,29.617882
