scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,25.864257907240905,-0.00010273365302215787,695.2585921989576,-25.439655254906377,-0.043695890601135795,0.24691472027665917,24.477152157574892,-0.0003223744676770224,622.8161284674231,-25.30411415948487,-0.11558802646069707,0.36306901458701946,360.34393
outcome,1,23.927513222464107,-0.004057171733094833,599.0413399424914,-21.683821410102126,-0.08547886067212551,0.023321124259354297,22.517409771680832,-0.010682711018369595,530.2773619789806,-22.05760382083008,-0.187744466108766,0.137385234570516,118.708595
outcome,2,13.226011258634655,0.024806937743220403,200.51892355296204,-6.6409856023197875,0.18102288420815332,1.3345326404312136e-06,11.703276634216309,-0.010911166585603205,159.76840853384184,-6.0833093282833195,0.017271331149796718,0.8922501833987354,115.85614
outcome,3,4.943478901277889,0.14741776887982305,42.47525465849118,-0.633429603198479,0.5212043737531032,2.757508913664338e-50,3.9340252578258514,0.09657334965369002,31.816387580743537,-0.34631445248243153,0.3666645271786937,0.0028820910772400458,40.420723
outcome,4,3.612401257861744,0.23621989683358846,24.218933876341836,0.08016229002225783,0.5700362042311807,6.611926801533951e-62,2.9417127668857574,0.1305599124997765,14.720596415822286,0.12215408404380468,0.3725878497141478,0.0024299048706856725,68.123886
outcome,5,3.6850776211781935,0.2836883220191335,20.689804682355568,0.22250089453023625,0.5908253557034109,1.8008286741794746e-67,4.076028287410736,0.19941597786915666,23.299583626010076,-0.06409071904966979,0.45183109793907617,0.0001783996379897851,57.667137
outcome,6,3.4535214657133277,0.3162830192266094,18.73878291257021,0.2879451027870622,0.6183174039342237,1.759147087568784e-75,3.848631799221039,0.2877245250324616,20.185474517120042,0.15440841982800158,0.561067747152453,1.4179386635731082e-06,38.697235
outcome,7,3.21303250301968,0.32760478097670376,17.739688546382194,0.3237961683133357,0.6316813079637507,1.1395621885536443e-79,3.5996336936950684,0.24313041908565158,18.23384877908063,0.2316338062650679,0.5092706484822598,1.727017629435732e-05,53.317875
outcome,8,3.1827108453620565,0.33938732338997957,17.97858308362798,0.30885735662974123,0.6359983349852135,4.563764280881259e-81,3.4054204523563385,0.1628062247045462,16.323347609251357,0.162146651412729,0.40503568092650605,0.0009003897636208963,34.572258
outcome,9,4.5640147220004685,0.37339436818098526,34.38241279950673,-0.2995082684305439,0.6494331925385357,1.4597531261995057e-85,4.2598066329956055,0.3001223421040192,31.020837248978637,-0.2675872971859896,0.5597839089175081,1.5163897878898955e-06,74.408485
outcome,10,4.109535550529307,0.40593331847947367,28.952427429449177,-0.10048932727838222,0.6648241159621483,5.323146866299919e-91,3.5280855298042297,0.2823656129674893,24.20017931490213,-0.03026236408170835,0.533380839030751,5.678844189936203e-06,47.469788
outcome,11,4.8462477272207085,0.4419769461790205,31.230394501924046,-0.17643949350849542,0.687634146820743,1.1019601314323849e-99,5.595684617757797,0.2998598071433508,42.03400767143381,-0.7710601722381831,0.5486844398487529,2.6782140370994917e-06,29.584888
outcome,12,6.4090029394084755,0.4299550898111817,55.50841596315654,-1.09047419123522,0.6821518682925531,1.5915398895390672e-97,5.217154234647751,0.2789264715027806,41.935231709084036,-1.0200372758269198,0.530437475010764,6.534719520430136e-06,59.83192
outcome,13,3.265996678309007,0.46337753092120304,19.61971172212817,0.25940907529170787,0.6992234036793468,2.065073037894995e-104,3.0240432024002075,0.35037531706909364,16.835101645092664,0.26923588959850087,0.5934911169005042,2.3598073692736486e-07,38.353096
outcome,14,5.399528622627258,0.4738782584440515,41.423407534580605,-0.6105008626303288,0.7072923644260729,7.70598400108853e-108,4.217723041772842,0.11609103314648783,28.57878557794203,-0.9273092224819741,0.37967820517462403,0.00197263875718929,42.01748
outcome,15,4.479631472717632,0.5146786616156562,31.184281962637545,-0.17868917662939188,0.7355212602290697,8.138928303086192e-121,4.153589248657227,0.38222151627635714,28.150959709504832,-0.18112873892542103,0.6217469085257699,4.177566325764556e-08,53.289185
outcome,16,2.9239636767994273,0.5448552102697531,13.205959824354057,0.49190418066539354,0.7498949556112449,4.3784729006313685e-128,3.7088584303855896,0.39280775147799396,18.88959117443676,0.20332912880122467,0.6272313277417281,2.9255076450881472e-08,37.137234
outcome,17,2.678267852826552,0.5476439517644698,11.839985103814952,0.5443515668575218,0.7652851250326989,1.9325471220877685e-136,3.4841607809066772,0.34174100828260445,16.727917731974117,0.2869251090457261,0.5926672476345586,2.475870923798806e-07,45.818516
outcome,18,4.56762832403183,0.5613091372425116,31.10324972514014,-0.20351598346326605,0.7732704221198342,4.934659061090926e-141,4.060975342988968,0.39275247840518746,27.636991866748815,-0.19510166293853737,0.6351102167724885,1.7321456108950413e-08,46.785828
outcome,19,3.798328843983737,0.6086200109877715,19.49864488836458,0.2503589360730025,0.7845113296107568,7.92299986079081e-148,4.769750148057938,0.3336492686611684,30.960695931790326,-0.26442445507501233,0.5848490284921231,3.879214277233505e-07,47.884357
outcome,20,2.4114264005964454,0.6089726468970145,10.201788032606295,0.5998122546769533,0.7902300719315458,1.9203139326405473e-151,3.328774154186249,0.4274477839390255,15.661321521288073,0.4172656855137553,0.6589171585960318,3.2354758672814524e-09,49.107395
outcome,21,3.0884010845964607,0.6316165646955536,16.32361838618832,0.37502138514206684,0.8102627456641824,4.661675216194811e-165,3.143428385257721,0.35950116009591426,16.819842884641048,0.278768122304072,0.6003253019743526,1.5763140889506423e-07,25.026825
outcome,22,2.935818374156952,0.6495771207800862,14.986580239298787,0.43604913709351034,0.8180218950623461,8.944421954154419e-171,3.1524466276168823,0.3887189282126382,17.755221655063224,0.2947078246075313,0.6237636199031789,3.667563268129888e-08,37.888275
outcome,23,2.6606992916627363,0.6716252946270773,10.554816876612387,0.5946754172019295,0.8288596949458874,3.103342037134211e-179,3.814248561859131,0.40584879231831883,19.838651336995667,0.18030452985938517,0.6379635670356301,1.4274290693006389e-08,36.148476
outcome,24,2.4423665783622046,0.6672259141154132,10.846648305363983,0.5889106514088079,0.8366021496477982,1.1873934132572679e-185,3.2388162910938263,0.36188843121027237,15.761120618026496,0.35324864486754237,0.6016050943108183,1.460064144179769e-07,55.253822
outcome,25,4.99691339108077,0.6708905338473774,33.259334694287624,-0.27108151831426497,0.8404117945192897,6.198891371240906e-189,4.225292772054672,0.47520430328755026,28.092891025297433,-0.3675528654605018,0.6915570087516997,2.502375148236859e-10,31.245152
outcome,26,7.545255693522367,0.6953596828933581,63.98873269056481,-1.489597427231458,0.8398003930744579,2.1128526214699758e-188,8.344580501317978,0.35415159859315437,83.4166536729478,-2.9083031390087366,0.607189328417576,1.0410669400220297e-07,41.34733
outcome,27,3.9016708731651306,0.6851252380204771,22.455791648634275,0.1373423707313246,0.8439513547661445,4.617127320948968e-192,3.6015456914901733,0.38400103043798395,22.460363128709105,0.010690320454524116,0.6212054721627106,4.325498953635836e-08,38.427727
outcome,28,3.8913457583297384,0.7174588908211663,19.718489651175812,0.2553558592494982,0.8513808738037952,6.878540519244632e-199,5.369969695806503,0.3850519851984815,38.03613021756172,-0.6239641052575813,0.6263703202579113,3.0952115946746855e-08,47.341736
outcome,29,3.479704510081898,0.7045031990755034,18.793406688299072,0.29434179067218835,0.8679278885093757,1.556081055055615e-215,3.587231755256653,0.3815262396912489,22.072010194305108,0.1320799989036081,0.6193495918262297,4.871030978237609e-08,41.469273
outcome,30,6.156563080169938,0.6993865789712651,45.807038034977985,-0.7371498509084298,0.857736346778017,4.948026360664611e-205,5.257256507873535,0.39623670022694846,41.77375005375583,-0.7374993498547238,0.632132580641785,2.1152448243312567e-08,37.808815
