scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,4.347619410218863,0.09277324689375366,26.917553110378744,-0.03891769747247653,0.40204752043403097,2.0121097106572086e-28,4.717957476774852,0.09336286314982789,31.15139373736046,-0.12252451734621284,0.39728929172736605,6.126160668999382e-05,130.72517
outcome,1,3.8588626932823793,0.2049497834954912,27.252293007610607,-0.053998958698964206,0.5284704757002395,2.5192449954616364e-51,3.518225828806559,0.24113389426557663,24.724258009041325,0.10076807424948486,0.6257284171088788,9.334719895070271e-12,82.18395
outcome,2,4.234910888233404,0.20694910408803746,32.394463289298145,-0.250444209487231,0.5611722654612676,5.421747015181392e-59,3.818609893321991,0.22108281559747445,29.620622114114628,-0.08831545312415523,0.5917773249915703,2.161055385735451e-10,25.866331
outcome,3,4.487150784196524,0.25668098877708057,27.879729918598656,-0.07599890680113375,0.5607929106399758,6.730179728498136e-59,4.975834667682648,0.2796536908463001,32.22718871077749,-0.16622575213602753,0.6039848514274699,7.286291341024357e-11,39.78723
outcome,4,3.316529463077414,0.30223898977275054,19.38351474525394,0.2518367727268803,0.568993665267669,5.903143722884609e-61,3.1500895420710244,0.34611763895250314,18.4704653205697,0.3361012704534767,0.6310960456084377,5.4827624056543685e-12,109.40919
outcome,5,4.056977833824596,0.2863214940931762,29.29426925309861,-0.13451954500053542,0.5794951072889076,1.1251980349502539e-63,3.577501038710276,0.3187810095909641,25.9978681708662,0.05382552234118776,0.625220918002879,9.811204480470447e-12,30.043343
outcome,6,8.219251551847348,0.3007797448282028,85.23901066833987,-2.2899175078816802,0.5493402514696764,4.0391932899377374e-56,7.64642200867335,0.3902424044370437,75.27209683899486,-1.7313043807390622,0.6527759153658119,5.731648465012008e-13,27.956099
outcome,7,6.620581846127565,0.29997375606347887,61.191918129083824,-1.3648620950704653,0.5975278326617657,1.3917985147340875e-68,6.009887675444285,0.3235708778787173,54.200595663534806,-0.9857094484438851,0.6397221672322391,2.2808168281368043e-12,64.596504
outcome,8,3.2839445656743544,0.3011077392185748,18.810858850650067,0.2729952176176973,0.6131343699698797,4.340789112033683e-73,3.243176281452179,0.31756217723228086,19.134733543527584,0.3113169651036274,0.6393443961189815,2.3715009402535327e-12,130.23273
outcome,9,3.8475889118238427,0.38202914685146594,21.38723229642983,0.1745844690172622,0.6225034203158399,6.444811006642747e-76,4.176101545492808,0.3935607643144331,24.351304463554282,0.11157322573310569,0.6351884037477121,3.6289153833242578e-12,63.519062
outcome,10,9.627318391854736,0.31017759204816875,110.55695631014135,-3.267343290263561,0.6316671599163911,8.877071667168758e-79,9.04424766699473,0.30674269069459426,100.01103060386191,-2.8068876413280996,0.6286916271160903,6.967419896597888e-12,49.531662
outcome,11,5.863397496870195,0.3860810543857649,43.655105080855066,-0.6884458738490036,0.6557829814809816,8.680144883689226e-87,6.200094103813171,0.3774100568348502,47.29875108102366,-0.7758883794584441,0.6544677297888463,4.768616561961118e-13,24.041456
outcome,12,9.904627645152738,0.3086465462888893,115.97760295145923,-3.4854398050857487,0.5798396962918064,9.126465236440549e-64,9.352026055256525,0.3682942034020652,104.72944409324498,-2.8310263942440597,0.6758247406589222,4.212673469383387e-14,71.117096
outcome,13,6.7525080346513064,0.40963001224607987,56.370315634030746,-1.2041596869612166,0.6498861088843586,9.216908814693984e-85,7.064247786998749,0.44419424311293,60.78102245496708,-1.3974128185043244,0.6770892861739755,3.625760017476661e-14,80.28557
outcome,14,6.2852028485002185,0.4389382223831997,53.029862398433025,-1.04807559293635,0.6698404691909883,8.313041651716694e-92,5.952210148175557,0.4222098310333723,50.40938027825913,-0.9329297492821755,0.6557611680901162,4.139748857599643e-13,35.23953
outcome,15,12.725890325403762,0.4018813108005771,177.43496849186434,-5.852801499453294,0.6394279729657363,2.8112013394214817e-81,12.256259312232336,0.42664236650401444,165.88786453842496,-5.06899196632847,0.664568022088381,1.5513796069423122e-13,73.23765
outcome,16,3.45962449874001,0.4453306044853864,17.73160347072602,0.31559382255576374,0.6758960356792392,4.6955541487241764e-94,3.729057550430298,0.46029376860959914,19.90227536932798,0.2879749980070161,0.6900057645265474,7.496998141604738e-15,46.385174
