,R2,MSE,MAE,ev,r,p
0,0.1737692467574058,24.077785921444626,3.826002270595273,0.17640773109287755,0.47215456157621066,2.993913886300756e-06
1,0.08393729731230026,28.02397741050269,4.309641360309749,0.09680003028213957,0.3265859410325904,0.002148250117205443
2,0.05027839707666515,21.829046197453888,3.633649723251875,0.059646243034110036,0.24693682908429593,0.02189942481278477
3,-0.10993696390885055,20.379434884508814,3.663217684204941,-0.09381783713827008,-0.08962648437455067,0.42620401885378234
4,-0.07589881423431533,29.34254060311985,4.576439223480917,-0.022023807467077106,0.1344336143094199,0.2227736615831459
5,0.08663595428833604,17.47250939623881,3.4075572968435255,0.08904482131914615,0.30452002418405644,0.004602745344656789
6,-0.0796089309175656,25.47206654772387,4.067987338324826,-0.07894235237474723,0.1521628305819456,0.14100664084057052
7,0.044148850627574454,27.52804961931321,4.081739625556735,0.07041205365396963,0.33725703430775045,0.001945535197477501
8,0.026990558141112175,26.250756983256412,3.722823383678053,0.0295818701972963,0.1761815567094639,0.11564408542038851
9,-0.012732606792061896,30.520533607095295,4.162953344250708,0.003006857144167596,0.16578270009416082,0.11225502632481715
10,0.021743824516667343,20.607472998471255,3.705397756176536,0.027041316327720666,0.1745912682771674,0.10375509207835297
11,0.03303957313970973,35.416641384238524,4.7756644511532516,0.04705005233776749,0.33819824104192464,0.0010425404449886187
12,-0.0028631676272108386,29.684388953112435,4.336046716802931,-0.0002662414242387001,-0.00010224662744133528,0.9992589970208674
13,0.09074107422171462,16.693695716283397,3.288955187852116,0.09110495160127396,0.3110950447168253,0.0033583554077134758
14,-0.002256275756411963,24.252095177609174,4.0195508284790105,-0.001999274621997005,0.0992915410933746,0.33840025041582894
