,R2,MSE,MAE,ev,r,p
0,0.0409852302717415,27.94734065562028,4.147842934486714,0.043645704452821454,0.26654367475225343,0.01157391748764471
1,-0.009031613785149828,30.86806074325921,4.506654321006774,0.008796023798180341,0.09390482249500869,0.3897906949460386
2,0.005342172880522633,22.86189088677904,3.5882598127982526,0.01407865626118443,0.1537847698636244,0.15745077033442548
3,-0.019752515313849583,18.723567787998558,3.496059537031956,0.008323626215894997,0.12133750267596358,0.28056230967592527
4,-0.031939890059724085,28.143667158519605,4.366530838610062,0.05045370116378434,0.23324135857344938,0.03274423482120138
5,0.05790969262696766,18.022038227764025,3.33329179832671,0.06307577049893387,0.2512762642722704,0.02035694713016828
6,0.05284911144264226,22.346879294120033,3.961928241230966,0.05284960039743025,0.29402837937146686,0.003826591165859695
7,-0.08652919699028616,31.291514026236083,4.303338153794324,-0.06375201212176873,-0.026301356859044674,0.8145555969302438
8,0.06208501538815736,25.303945956539703,3.607065684374803,0.062476115023127,0.2506758965410611,0.023996385968098426
9,-0.015939467698897092,30.61717817588268,4.169030249660116,-2.220446049250313e-16,,
10,0.0017234780246273562,21.02921196633508,3.685123348830129,0.007562161883731711,0.1985904729698422,0.06362090479591521
11,0.007465982781267311,36.3533195082578,4.816140840998326,0.02144410809829833,0.14839072436928358,0.1603862193350247
12,-0.0013212346767867977,29.63874829253428,4.329692908179903,0.001325698794171437,0.03783284484966861,0.7310266208712092
13,0.09498804184802967,16.61572278331502,3.237149696149644,0.09505616976454123,0.34775710320077424,0.0009654754614054973
14,0.005206674259825239,24.07151045244701,3.912504952491086,0.006090021323380657,0.08364463587559412,0.4203074501801305
