scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,25.045392748307098,2.1548920565162e-05,652.4734848778032,-24.889411167235515,0.005865901094893749,0.8765338074374952,25.563089268282056,0.0007974148930190994,687.3816468647715,-19.25453290982058,0.19042690076123364,0.13175447723462416,96.48048
outcome,1,21.12214656783776,0.004469684483741965,471.7060567733406,-17.371660968577434,0.08108108247972048,0.031472741250023015,21.04698970913887,0.016881703376270152,470.6157956120627,-15.73917033236933,0.2597748597195482,0.03817473669541758,44.077682
outcome,2,9.10549240627072,0.10823205202029962,105.62889385474128,-3.1136984932255727,0.4862634022134298,4.627143207713152e-43,10.062584191560745,0.10272048604139816,128.20340203615325,-3.2687818741603705,0.5011905605572953,2.461145358987253e-05,52.71873
outcome,3,3.3270890441807834,0.28498494293048193,18.5825904606665,0.27798231323016176,0.5755273014803527,2.4495329143250946e-63,3.4679817855358124,0.13080738862331986,23.72042450559553,0.09387990018982839,0.36175595859504106,0.003312045051312178,48.512844
outcome,4,3.331491909243844,0.32297942296967364,19.758695320210553,0.20770987906541594,0.586645448265199,2.551473338365653e-66,3.113089472055435,0.12927450838997356,21.08652720054232,0.035632212249941286,0.3768124219143989,0.0021472556438717465,19.365881
outcome,5,3.14085435054519,0.36272444071602583,16.230051511596493,0.3627092418827351,0.6272542077060259,2.9305492239632833e-78,3.2446839809417725,0.33772728955733256,21.54105551889279,0.32489637140165606,0.6247188425789825,3.447099334650531e-08,32.940327
outcome,6,3.345166723836552,0.388207252115388,20.116775838009048,0.2115048659577896,0.6333303591448809,3.3540144944039284e-80,3.5460778772830963,0.2878566302284393,26.981360757303207,0.06784939901304732,0.5367897431466839,4.818708318349466e-06,39.369144
outcome,7,3.636326315728101,0.3938478955262902,23.414164903660037,0.08090307121753437,0.6486367059231849,2.7360602078948185e-85,3.5970484912395477,0.3035053013999982,26.867611487548572,0.0011078595242047795,0.5553726789762506,1.9057083100044369e-06,44.861732
outcome,8,4.750564179637215,0.40448182964877943,35.53203321694409,-0.38404151566251765,0.6683010350312857,2.8339336923193105e-92,5.6150007247924805,0.3063579194838739,53.28018504980605,-0.5486125984387613,0.5873521165109377,3.364067004339896e-07,18.929083
outcome,9,3.9036433507095682,0.4392715587398499,25.885703150455733,-0.010420193846233605,0.6813754314649404,3.1904394468913594e-97,4.292403310537338,0.25199296658814496,34.397946447703646,-0.3277587825433763,0.5040697518601048,2.1715271494658323e-05,52.152565
outcome,10,2.924601665951989,0.49112011083547735,13.560947004378926,0.4661461368608487,0.7070655414519142,9.655907711431546e-108,3.181134581565857,0.3704576539006076,17.44891497969445,0.36129922668190717,0.6091849864911684,9.210740869369577e-08,39.82799
outcome,11,3.382892990654165,0.5108594018554927,16.730514755733125,0.33996447406697206,0.7286998289366922,1.570632145454733e-117,3.2549766302108765,0.3529515695583715,16.306462897863867,0.23806377384776845,0.5943112884108469,2.2493697447379437e-07,40.049225
outcome,12,2.884971567175605,0.5094371020306674,15.240505981679632,0.40427162763585034,0.7503906241239342,2.408814857719803e-128,3.204087346792221,0.37539733558130206,23.583897638387896,0.23736686705155507,0.6443664885245779,9.179191751890423e-09,32.740723
outcome,13,4.305235144766894,0.5692630492097644,24.604075703275637,0.03101465624256905,0.7631345362947257,3.103701985292993e-135,4.219158172607422,0.36802647343350614,25.770460325699673,0.06830418313413311,0.6133454295105382,7.115928654053553e-08,22.689178
outcome,14,2.654368286783045,0.5894602805707825,11.18551157125021,0.5629545805753857,0.7777012237078282,1.15542814330652e-143,3.396470606327057,0.3890606026644845,21.198899759862,0.3855957412185298,0.6265721852639181,3.054608308969529e-08,29.735546
outcome,15,4.871245495297692,0.625216515256193,29.886611826626506,-0.16665039987694907,0.8022395863969319,2.0374358841079325e-159,5.057104855775833,0.39071630599530993,32.090830452289254,-0.4000971778120268,0.6319667783649785,2.1387765596435292e-08,24.429152
outcome,16,7.557344805110585,0.6238201900086341,66.68614834209306,-1.6205787794320479,0.8284917533538978,6.147943239585457e-179,7.7979592233896255,0.3765882565814065,78.86748578388453,-1.6764516578209134,0.6184046841274004,5.173162411261359e-08,43.505302
outcome,17,3.8100040663372385,0.6863128776343881,18.885857051857204,0.26366150619457795,0.8474906631612154,2.868524993198759e-195,4.116328746080399,0.4622625204695775,23.659874351491055,0.2734971626598903,0.697187503394531,1.555058672217865e-10,23.683138
