scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,10.126751601010904,0.24141468411129985,118.50384068551959,-3.731831747948612,0.5151975289327667,1.9109315973042685e-48,10.954886515935263,0.22384489966428234,137.67392824851822,-4.295136264462848,0.490189411633349,3.991357743612516e-07,27.770065
outcome,1,7.5176953858342666,0.21115174424044625,75.97390645027741,-2.0233701446020698,0.5362526907987416,4.491491210887006e-53,6.810493389765422,0.18220912040642334,67.09674346792826,-1.5806367558790972,0.48371868874746576,5.957604708000724e-07,58.713287
outcome,2,11.589144994472635,0.3256048473041824,150.1444972635995,-4.988770510726641,0.5706360543005646,2.2498624982915273e-61,12.47164269288381,0.23883527293542262,173.5530102973994,-5.675097095897274,0.4945369871447254,3.0354391157057577e-07,27.947645
outcome,3,13.271457036336264,0.24982748586834191,194.92892997190103,-6.779301998740573,0.5789063717114373,1.608154357225219e-63,12.537574231624603,0.234706496466064,177.08845440235203,-5.8110753346915,0.5473994663665774,7.867403515363869e-09,25.1778
outcome,4,9.960675530049993,0.2991014365165777,114.5772614503629,-3.6081205598943544,0.551450580751742,1.265965521357892e-56,10.66737695535024,0.1911453537897193,130.48628978265847,-4.018689404983979,0.43731261486804063,8.384645202038446e-06,15.4932575
outcome,5,3.0752515025522515,0.3648180585388592,15.941200023560752,0.3646185438689217,0.6079494910076366,1.453395640767929e-71,3.646459778149923,0.2644284640465535,19.888204443500552,0.23507120103573875,0.5153230761235497,7.769883689589738e-08,9.330229
outcome,6,3.694076053027449,0.38438626163170975,23.676672900507484,0.057123024748970685,0.6299960305049666,3.0003348578577884e-78,3.4820360938707986,0.28767780082666916,22.920138416351808,0.11845868234504453,0.5364800189823139,1.7623259897416417e-08,14.352346
outcome,7,5.789872936818791,0.38061286483878376,42.88183363476224,-0.7077924423526936,0.6517009528206932,2.2174827922710483e-85,6.502869745095571,0.2928174513709614,52.99978525414118,-1.0384475730318008,0.5525584825185066,5.320431072214478e-09,13.100967
outcome,8,3.3873618937086785,0.39078286500075554,17.270473752462383,0.3095446462273018,0.6418712566776095,4.436419809492935e-82,3.999020536740621,0.29146923156157,22.977263225612052,0.1162615804466487,0.5430207907669351,1.090896732357819e-08,26.232204
outcome,9,11.361290219186367,0.3847615860318887,143.48495964176843,-4.729243749052744,0.6506975218604136,4.880673029825602e-85,12.172312219937643,0.26556882700727724,165.44483476783716,-5.363245063842851,0.5230296494396431,4.579205177512316e-08,40.217762
outcome,10,5.490327603515538,0.43112057119131875,42.76825244753692,-0.7016778154701251,0.6691652284079139,1.4694004070413875e-91,4.822902778784434,0.294370396325061,39.23822944832292,-0.5091584466891608,0.5428018549611769,1.10873594409886e-08,14.741697
outcome,11,3.24682922472899,0.39533138306541504,18.882971794670837,0.2457756837073568,0.6353218340602065,6.028413474074965e-80,3.1445024013519287,0.3592891255305317,17.70213172271383,0.3191506857127173,0.6007414038365242,9.770140792292122e-11,27.258871
outcome,12,3.9500213820358803,0.4520992403627091,22.172576466117235,0.11424346956555398,0.6859240858803326,6.728792378407247e-98,4.885559360186259,0.32292795614054604,31.673180308941102,-0.21819583270697973,0.5699859246594559,1.3495664937767772e-09,23.43408
outcome,13,10.304488830182745,0.4262277092410256,120.57703447776663,-3.8062487589617433,0.6724580403629503,9.007003427458893e-93,9.42293150226275,0.3397376324201845,105.95850770636673,-3.0753158119492197,0.5861622011754031,3.5099379489862384e-10,19.456848
outcome,14,3.1398827563757186,0.4056495766286262,15.412484088059479,0.38571079167546674,0.6855409207806313,9.498672374593167e-98,3.808028062184652,0.2590305798280389,21.10431230407327,0.18829795270949834,0.5209348552048763,5.293840891854186e-08,20.48266
outcome,15,5.306179106920615,0.45828316949431847,40.42895869902401,-0.6110380712066596,0.6949615274462918,1.690426036715645e-101,4.715719660123189,0.3685595848554293,36.80936104735034,-0.41574069275987835,0.6142798006562353,2.8085757652545256e-11,27.527683
outcome,16,3.177699176744483,0.49565209980983393,15.421251164087392,0.38445978909886636,0.7090139048892734,2.2710254126433548e-107,4.060516556104024,0.3475800914061369,23.181436560196214,0.10840878186708514,0.5897015986393118,2.588214844853339e-10,43.38825
outcome,17,6.356721075101831,0.44506763145724404,50.18088728069582,-1.0162121001579147,0.685995955628933,6.307067133400766e-98,7.209814051787059,0.3514905970752654,64.1109581073761,-1.4657991788469173,0.5995039115108579,1.0917693457133134e-10,13.044483
outcome,18,3.3683322325520133,0.4228100462277623,16.93583031318637,0.3137533922691549,0.6781664192806096,6.529396155084955e-95,4.125137984752655,0.3134272435404024,23.344802070195517,0.10212551060894048,0.5719990294250875,1.145845552309506e-09,14.17666
outcome,19,2.63017192654226,0.5382899020717185,11.864775356501646,0.5275020260815091,0.7463007353268268,8.351532953341406e-125,3.1890090902646384,0.37254764057029854,16.388117226004056,0.36968956334972336,0.6105372189028383,3.9877132943032396e-11,41.73941
outcome,20,5.782526790410623,0.5706890519462189,43.658592115579395,-0.7460811567059524,0.7754665026853456,9.933805636803458e-141,5.108080516258876,0.36557209647355515,41.31315419972196,-0.5889630214328385,0.6054929962919066,6.350101726302354e-11,35.030106
outcome,21,14.24308285219916,0.5982306657724139,212.81490846932087,-7.488137688257014,0.7737489473421385,1.0013916907971863e-139,14.702398200829824,0.2373684445254749,235.98898880134132,-8.07647416263325,0.5224105229158581,4.780228286045092e-08,30.178108
outcome,22,9.667964880493866,0.4550615938733633,107.13581356833036,-3.2720087707946615,0.7374053356776051,2.2427527171352848e-120,8.894420474767685,0.3285345515294429,96.56886611050118,-2.7141767614615566,0.5877366496966611,3.0665136596342926e-10,26.511803
outcome,23,11.011699621704803,0.5901573426536921,131.53100479228206,-4.247203118165977,0.8019160485843779,2.1048600677396922e-157,10.27599518497785,0.36558156610122605,122.09100249512714,-3.6957946439182097,0.6065115114213018,5.784525531600634e-11,26.868393
outcome,24,3.591130569063384,0.5928146165693701,20.858688761998177,0.16817989972667413,0.8014313122859484,4.479926492077821e-157,3.3907904426256814,0.3293345805459308,23.59606135474553,0.09246171902305556,0.5738808119356889,9.823346820431688e-10,32.77203
outcome,25,3.2667409496745843,0.6455106076394345,17.035481830899798,0.3196386268240464,0.809833101378282,6.804072822229137e-163,3.3093557755152383,0.3360967814632968,21.69255808392768,0.1656731783535168,0.5905586904152025,2.4028264576567055e-10,40.382866
