,R2,MSE,MAE,ev,r,p
0,-0.05688920022358457,30.799569981872242,4.0262284113851825,-0.03508301094844035,0.05018583780565969,0.6404614204429153
1,0.03130898320346942,29.63397057080879,4.395080560196278,0.03506546316493542,0.19832152532540992,0.06717921464020456
2,0.009932139306953802,22.756391981774755,3.5412412288577055,0.03254175251746805,0.1958142668845799,0.07078259265988217
3,0.015841760245221215,18.07002506926366,3.2940767773286797,0.02677390763756793,0.18633795267426942,0.09579349900043377
4,-0.16190576321332872,31.68817232905792,4.514853332156227,0.06424239171545221,0.2534804498319242,0.019991297313161183
5,0.04957386286009147,18.181501329701334,3.3874719516529757,0.04980444838821718,0.24812128465542854,0.022043089511550863
6,0.05413509485228085,22.31653807143142,3.7469545882375623,0.08737218740654773,0.3047025572012321,0.002679531789435652
7,-0.01578140467805733,29.25401191253712,4.247977811301627,0.0009940541545697679,0.1262882458686052,0.2582378843802027
8,0.061536801466829716,25.31873618344245,3.4215468418451005,0.08269156512771547,0.32485320025736864,0.0030870561360647523
9,0.054238937150484,28.502224683388235,4.2039301866100685,0.06360306119631609,0.25483592364407803,0.013695349596057983
10,0.030622642311678105,20.420436103070486,3.5464643721147016,0.04387384956143525,0.21214763528007827,0.047220763031665586
11,0.024728591558718094,35.72104583144091,4.811563228565258,0.03926527959631254,0.19827796199671652,0.05955743810700848
12,-0.08827942310402159,32.21267938428977,4.406455779131722,-0.08815470680103399,0.06747518108099548,0.5394932848722632
13,0.10858157296531379,16.36615000954485,3.126764455334894,0.1366316489573245,0.3928925559632319,0.00016707661896922174
14,0.03952943642937601,23.24098545097853,3.7405026373612267,0.03964474356257264,0.200860124980882,0.05096604808555314
