scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,25.00076730017151,-8.293769292455622e-06,649.8280447099619,-25.213870348268664,-0.0025942367832855846,0.9464820198639423,26.991730554029346,0.0003355213449849348,761.135236808135,-22.352968921226328,0.17617529336652127,0.16375798233750655,226.50558
outcome,1,23.104531531532604,0.0015210693793701324,559.0382391790669,-21.133746785322405,0.05042212677545076,0.191726739943078,24.33198469132185,0.007609732949684589,616.3562804400303,-24.160255441347534,0.2304460572499876,0.06695505315945545,185.22107
outcome,2,13.405503620704016,0.03599401995211782,203.66844914673888,-7.194075519415765,0.23180766896347157,1.194553687109342e-09,15.780344411730766,0.04881421620099824,280.98622672545434,-7.360824101385756,0.3432297319849417,0.005492893046102479,98.57492
outcome,3,5.382249704429081,0.11091718550047003,48.878852505282055,-0.9134155834747875,0.43363861971581835,3.487615951540946e-32,6.799789130687714,0.12369260857072295,70.2552636874342,-1.3009862918760424,0.47523812929317655,7.24136948263382e-05,136.30429
outcome,4,3.755750068596431,0.13747149489254495,26.225417013310306,-0.06632922165326693,0.4593963343211001,2.1710468568806632e-36,4.849663347005844,0.15833732306695636,39.68721450664435,-0.4645854978151591,0.4825061489351288,5.3995064804783136e-05,95.84465
outcome,5,7.832793166240056,0.16848082309209955,81.81264485854514,-2.2825285182219726,0.522954985959595,1.932544323732682e-48,9.375073701143265,0.11348132603318617,113.4003056149192,-2.9411287162688513,0.3869235564086078,0.0015864995145649379,109.530106
outcome,6,3.4529591713632857,0.17762779711402332,21.14945414567262,0.14328544465832405,0.526245428431472,3.894399734065963e-49,4.035139679908752,0.18401478107710412,25.81090291029443,-0.03583007042052766,0.5128364184293386,1.472840004189075e-05,65.7533
outcome,7,5.5932565331459045,0.19635795981836757,49.49324101092751,-0.9765655711644465,0.5436320593826036,6.090401170430839e-53,6.800000160932541,0.1656633554049448,66.261515295229,-1.6113032763546111,0.45312967997210446,0.00016998210243079488,115.34075
outcome,8,3.6941147247950235,0.23580429222683352,25.56566675996015,-0.021060945578806,0.5649857449191291,6.237111998719853e-58,4.4159716963768005,0.23624000409991242,35.27753010501476,-0.20942915814818774,0.5344138395401127,5.4041449439174076e-06,118.884926
outcome,9,4.207646418185461,0.2679724030590085,31.27385131941438,-0.23600605042166123,0.5462919988056375,1.5225505197548848e-53,5.587250202894211,0.20527462392744722,51.36919343895937,-0.6072694725523544,0.4640596976030027,0.00011229369712414528,90.46843
outcome,10,4.586678337483179,0.29839972333187115,28.807826077373154,-0.16090822040044528,0.5721424164546969,1.0963351873591582e-59,4.144812077283859,0.2544424032368138,25.83696880819815,0.09949152898107205,0.51690306877857,1.2256005501592352e-05,74.007744
outcome,11,4.648589676334744,0.3123493200888623,29.53497327202838,-0.1847938159313538,0.5813102949846283,5.3421734747992155e-62,4.293027639389038,0.21246871979200943,27.34303783716655,0.12622742136853526,0.4617502769547152,0.00012271721322125822,79.112946
outcome,12,3.342978400843484,0.2703947496565198,20.496747624383765,0.18719401293803206,0.5802057349490316,1.0237394496630714e-61,4.240907400846481,0.20244321259461495,32.24975342276622,-0.03205631493051708,0.4666535062752116,0.00010156149394181606,88.49107
outcome,13,7.218570066349847,0.3084548476287702,68.15701316800708,-1.8264542293496335,0.566798040717589,2.262596478576629e-58,8.865014106035233,0.20610879715372732,102.5188769355,-2.361152586162169,0.4540816067188701,0.00016404479053259077,75.00566
outcome,14,8.153678570474897,0.3161431543854959,79.51794096478628,-2.1454443723645213,0.6032223180020133,7.822956133330306e-68,7.306761860847473,0.20780185350926417,65.80834704118479,-1.1793089818041307,0.46338965628151063,0.0001152307506564489,84.74122
outcome,15,4.761614541212718,0.3255573471983343,36.718676874308436,-0.4560794681129874,0.6064761316923102,9.727861196504732e-69,5.964023441076279,0.22373073032349733,57.86089255532801,-0.8898492599371084,0.47794834999411684,6.495674683228528e-05,101.28017
outcome,16,3.491536327770778,0.3144350874108488,18.377527542848362,0.27201927641823087,0.6060377950442075,1.2900069972650997e-68,3.692334294319153,0.2326962541626405,24.04598461829778,0.23183809491668994,0.4906221063561728,3.859897514658912e-05,128.83916
outcome,17,4.78475893111456,0.3255304139470243,37.092724126770044,-0.4818233777424408,0.6203339036085258,1.0285149696485641e-72,6.189072817564011,0.2005596612448034,57.536472580938096,-1.0093219819795527,0.44935043623638715,0.0001955508054325696,89.65391
outcome,18,11.878166038365592,0.3216033619492151,158.1268708682194,-5.296810893896292,0.6224904086996413,2.374025010295161e-73,12.794892370700836,0.23535058093094063,186.87139375174831,-5.169171229844994,0.49513158873561375,3.1913265103701264e-05,96.78013
outcome,19,3.4553443988164267,0.3674414128913642,21.71116287534488,0.10494506337143827,0.6271416608371383,9.662160310147004e-75,4.688799023628235,0.2945997526456464,38.543465990676395,-0.2595272234951138,0.5503912524468766,2.4571619010930306e-06,52.82939
outcome,20,5.4304703786259605,0.4083930873927707,38.37751063703037,-0.5334455660075688,0.651593208079019,1.863984613921485e-82,5.245773255825043,0.20354621055181477,37.66125740738664,-0.25023079223715183,0.4539940039149677,0.00016458312356445301,51.79261
outcome,21,3.2279196977615356,0.3622391586157081,16.26346242628416,0.34846433177756775,0.628074931659373,5.049395251521114e-75,3.906827539205551,0.26803812355594314,26.285143481122475,0.236698267351255,0.5289879533851183,6.999097351379461e-06,63.083076
outcome,22,3.561534058480036,0.3736229240302935,22.992185420705873,0.09700692995829407,0.6513549957820081,2.2338487261312406e-82,4.3710668087005615,0.2746696868969215,37.75958934581547,-0.09330508018771311,0.5423170872704167,3.6779626318135894e-06,57.130455
outcome,23,7.433262786694935,0.39758109626163496,70.1331401385117,-1.7738116508578865,0.6473480808296073,4.579373563110573e-81,8.521409288048744,0.26549986439797324,96.38699169302465,-1.9780643099317121,0.5205722274366708,1.0362364555649589e-05,108.24018
outcome,24,13.157755576428913,0.408561260648169,187.9982695221842,-6.430983678366228,0.6491873341779266,1.1511938679928247e-81,12.609450548887253,0.3006518226793615,176.09387015453882,-4.844539874447918,0.5485900168067804,2.6909703758028076e-06,75.95401
outcome,25,4.1403071369443625,0.40184875859305724,28.485457337037836,-0.1684743806073179,0.6681498680143224,4.240178445822347e-88,4.6529892683029175,0.2957956928537837,35.804930501549165,-0.40435893163280756,0.5445613378628724,3.291345455768804e-06,75.92104
outcome,26,8.55648274932589,0.4143853727115744,87.81997483838562,-2.5085512734892768,0.6705139085671641,6.1908641277773365e-89,9.931783482432365,0.3541248494892796,114.63812741697517,-3.62825501091673,0.59776072719684,1.8360239417181e-07,66.46036
outcome,27,2.8554849993614924,0.46757099356520626,13.492213065276328,0.46643367037277383,0.6936809650523995,1.4919697921427846e-97,3.330286294221878,0.3932736555609603,21.22021553342603,0.34774887671646115,0.6330444912450662,1.990139104442901e-08,99.92815
outcome,28,7.159958126999083,0.4423031050837408,62.03134642998642,-1.5271544207076677,0.6956750895976851,2.4745467915847752e-98,6.462892949581146,0.35351033408513566,52.20866859394971,-0.9649129301133037,0.6009794810022802,1.5158429768964224e-07,75.73807
outcome,29,8.809284347863425,0.41691268376093593,91.76613753118612,-2.778084109118127,0.703668523162078,1.5859243735139572e-101,9.907412707805634,0.2769203177700994,118.89455920792943,-3.1455949674940804,0.5425568667280526,3.63471629975148e-06,121.00416
outcome,30,5.789904649768557,0.5229079698542553,44.77290256456787,-0.7866882489103084,0.7379849698455507,1.495713657981673e-116,6.781843110918999,0.26681835403250154,68.54198421877699,-1.0703778119562397,0.5169723640185491,1.2217438601700947e-05,37.520714
outcome,31,2.7447610185259865,0.5237520722246766,12.160131814113042,0.5202815571336594,0.7354617621442252,2.287220520870787e-115,3.620036154985428,0.30836573433033687,25.025299380416584,0.2648919716629152,0.5553416657679897,1.9087504160764125e-06,104.9966
outcome,32,6.12494999454135,0.5017689450052383,49.54955189681132,-0.9487699536956236,0.7308854715840809,2.972790465759555e-113,6.913763731718063,0.35847758254629813,62.72157696168179,-1.631803305340612,0.5987531211227397,1.731076728006971e-07,134.01422
outcome,33,4.133572181065877,0.5303270482963305,23.30971561935033,0.07049675914951192,0.7340665516512725,1.0195937363296623e-114,4.041768252849579,0.2603456299732192,26.446835356786096,0.1544184238424785,0.5105714312493088,1.6299115265167027e-05,137.34683
outcome,34,13.347739807197026,0.44452546969399076,192.09035766135025,-6.660810692766718,0.7546433499095597,9.909511058241767e-125,14.198552399873734,0.3225161493881792,222.66912543829008,-6.159613320888405,0.6115307390929267,7.967272508128913e-08,58.49964
outcome,35,2.7164255125182017,0.541694694018654,11.758370961630217,0.5309915557795719,0.7618690095789786,1.7413601044043393e-128,3.18224373459816,0.3153944018957059,18.690515864549695,0.30824137786289807,0.5618224947309609,1.362892140352826e-06,90.019485
outcome,36,2.6934804632550193,0.5644075697796795,11.367444891326029,0.5529955007531007,0.769229084023278,1.886093964156625e-132,3.6131878197193146,0.345157812271747,24.479115222841585,0.3327634899546811,0.5899239061201582,2.90230270063098e-07,64.25309
outcome,37,7.467780974649248,0.5361978193294836,67.4226755170371,-1.6680963477608657,0.7520284758524199,2.103327292942461e-123,8.160214677453041,0.3211581928635887,87.057195987844,-1.8448587454883398,0.5670233206661048,1.0346776614880866e-06,92.76216
outcome,38,10.789962396735238,0.49600773505968676,128.9430264995699,-4.190706714085425,0.7826505321078896,4.467566482849222e-140,12.182091295719147,0.3324377618819885,170.31799414196013,-4.188213506816914,0.6123118079106468,7.589683190100332e-08,72.60795
outcome,39,5.168908949409213,0.5838145637405808,36.330212714809925,-0.4323642721487959,0.7692733677036341,1.7834412874576797e-132,6.110680922865868,0.37660042239934866,58.567538825543764,-0.7066318248416836,0.6136811796319497,6.968146967689947e-08,74.17986
outcome,40,4.519975906326657,0.6095824864182593,26.395352798364065,-0.062363640184066815,0.7935503744463526,1.1106039577256772e-146,4.41607853770256,0.34554353908985147,27.670752709016654,0.059117685174461254,0.5878900636885115,3.2621051322887356e-07,59.8608
outcome,41,15.653072736802555,0.4362269055852209,259.30366393033574,-9.233717600443912,0.7983414954367268,1.034908684842652e-149,17.22028522193432,0.22970402053055095,319.2139584131326,-9.843715788230734,0.5251525974795912,8.380532917158535e-06,47.202393
outcome,42,3.3771824212301347,0.5506454638189704,19.924212061019066,0.190768632684304,0.799395640485896,2.1730506680669185e-150,4.388382256031036,0.29697788653045887,32.1695047118352,-0.3672453632884747,0.5483900548547702,2.7181727163705814e-06,64.45968
outcome,43,9.44229443300338,0.6070013590689826,98.50356418966115,-2.9353617401869636,0.7976778981648556,2.751305160033337e-149,8.661648124456406,0.3405106276955935,90.87097482649568,-1.9726293894461775,0.5836700578180254,4.1467692361714695e-07,102.79276
outcome,44,6.843721788553965,0.5980493712238266,56.864436475105386,-1.2793083790685036,0.8083669507556108,2.508276713532919e-156,8.180708929896355,0.27397576918637545,88.75241023163044,-1.9198681826080013,0.5293301035348358,6.8867889239321034e-06,125.81003
outcome,45,2.227525239899045,0.6644784229095023,8.591599725558343,0.6610008913727359,0.8289823102420033,3.0118456788296204e-171,3.5006770491600037,0.3665688225467151,21.425192000101674,0.28841494938284584,0.6056952999853329,1.1403957292663189e-07,95.58791
outcome,46,3.4910370650745572,0.6631222403748253,19.15232174913038,0.2370473709185128,0.8265379169203453,2.2403569897399765e-169,5.0340451300144196,0.3662156812691524,41.282991153507,-0.21933318068180152,0.6059202989419623,1.124885585114315e-07,84.78642
