scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,10.329836330630563,0.07226056891432886,130.49655022479217,-4.088757699252895,0.47739564998786277,2.3430713816084803e-41,10.992306768894196,0.051125074013239624,150.74924238901787,-3.781071590835496,0.3263475843805236,0.0031333576757836337,213.6574
outcome,1,3.873757787726142,0.1496438064959782,27.657838882703256,-0.07409397775087667,0.518299974404834,1.1843913128186203e-49,4.267680311203003,0.11341356165492289,35.3255451672836,-0.1604510902644829,0.38273189450319667,0.00045867935219890907,57.950584
outcome,2,3.563468328931115,0.21378405017596303,20.203951668077682,0.20571433424940466,0.4866773548229859,3.8416679597056014e-43,3.813973903656006,0.1394058276116028,26.239591884986567,0.1383262351252087,0.37395569731324896,0.0006331821296563966,120.57683
outcome,3,14.790026361292059,0.2394491238401275,237.80819025533617,-8.375120244970487,0.5494711034766384,8.877889662267019e-57,14.56920599937439,0.1743179754907268,232.55800260471634,-6.860675543108402,0.4243610068009881,8.746444391591252e-05,155.94717
outcome,4,9.23777358640324,0.253422152075677,104.46398461693285,-3.077371335597375,0.5354676265359406,1.743598085142629e-53,9.368942809104919,0.15884557348234707,108.61582358801085,-3.292659301931101,0.40022345507196544,0.00023472530255185312,105.6935
outcome,5,3.575495321642269,0.2692695090919127,19.815405887417285,0.23133382445116157,0.5422355527287601,4.668983764520311e-55,3.918310117721558,0.20753389267333588,25.310652308648333,0.19773471657207264,0.4562147232252813,2.1091821637191994e-05,163.87091
outcome,6,5.8352994973009285,0.30357743239391555,50.21568218001781,-0.943513090169491,0.5665823031780539,5.091763104921724e-61,6.522340404987335,0.22784804831614236,63.14603352003324,-1.0868725942317905,0.4773407472497919,7.570847839175903e-06,72.61218
outcome,7,3.265347098762339,0.2988174191490093,17.831460224529362,0.2977335355890862,0.5652061608194497,1.1407385208759777e-60,3.732642483711243,0.18722390308511938,24.51474210850615,0.18199534128508288,0.4339366778323356,5.788423537468596e-05,99.52726
outcome,8,10.615282908082008,0.26574225337534296,131.46908863916815,-4.138830421432385,0.5676295832783951,2.7489113672411708e-61,11.03756902217865,0.18749383506486006,146.20124966121332,-3.8737479313071956,0.43506529400030436,5.509028010578632e-05,28.77956
outcome,9,3.2940832755782385,0.3013421419985022,17.798119152423943,0.3012671376249332,0.600980142993969,2.4389995253428437e-70,3.714451479911804,0.17561949771306384,24.543120140285872,0.17178267937117986,0.4204187694028165,0.00010329736291202421,127.106674
