scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,4.001767471934972,0.14238471124965735,24.608725063490766,0.10969861584099938,0.482883674073086,7.197394267934444e-43,4.065001702308654,0.10054700081495993,23.045132360650904,0.07562264169315736,0.3594013290983248,0.0010599125721637416,52.404015
outcome,1,3.6970373646596846,0.2863517788372635,20.896775153597854,0.24077559093831313,0.5461178216141718,1.359494563930223e-56,3.634543776512146,0.22484696239308755,20.07263877661876,0.21025629826068348,0.4763268167858909,7.964897936423083e-06,29.426094
outcome,2,7.455133422037189,0.28131348753518237,69.22480796728617,-1.5216260898586906,0.532768262316611,1.8889928616546649e-53,6.7952659130096436,0.2525890440978745,58.94830912409516,-1.3047851647275035,0.5081037056186649,1.4997149661203154e-06,44.98732
outcome,3,3.3747875261842535,0.3220925107095317,20.744894009202596,0.2488379477937811,0.5826768723856384,5.774620409739086e-66,3.514691424369812,0.26856873486942656,22.02205788528413,0.1385968224294859,0.5252266571615622,5.674169862717622e-07,26.186062
outcome,4,4.6233432266149626,0.3086303655845838,36.22168374209174,-0.3119325445812373,0.5853391628893498,1.0764324184951404e-66,4.868032145500183,0.28459814295199315,38.82960348609417,-0.5131924863350574,0.5570865760177534,8.014390575291863e-08,34.771553
outcome,5,14.51995905061786,0.2989165427725854,230.14836503203753,-7.351981135302827,0.6004665483739178,5.695144702884856e-71,14.581374514102937,0.24374490379250868,231.02631037751735,-8.490302018916804,0.5251923318287475,5.685541113282501e-07,50.284096
outcome,6,3.5469669652788824,0.3318187366100853,19.358095704682803,0.2990263900437069,0.5863585447460061,5.6345424150728984e-67,3.4307515621185303,0.29887682867904486,18.156769745112797,0.28748066523064386,0.5529875617124367,1.0428711537235594e-07,27.39637
outcome,7,13.882186431563303,0.3884697101541793,209.53946690093213,-6.584238760112435,0.6242050812250481,3.6724687704229703e-78,13.630832552909851,0.3023558819228911,202.81025205679967,-7.317690962159677,0.552215227399458,1.0954865349062816e-07,45.139076
outcome,8,7.396120031228226,0.346778043229944,72.41308297632467,-1.6238637608136712,0.6249493014321015,2.1352241368460538e-78,7.61492166519165,0.2792617460014096,75.0281902468923,-2.0726071195452955,0.539300361105718,2.450215344112478e-07,20.461708
outcome,9,6.477280760079287,0.3357121886076102,59.27976453126105,-1.1467881822605892,0.6134168610623529,8.103436679104599e-75,6.768246793746949,0.2667890517648488,62.573872383287195,-1.6159836963000949,0.5262369620242797,5.348944588884312e-07,33.610325
outcome,10,14.46644846776898,0.37046150205355666,226.63432943903547,-7.194173766490595,0.6100494383092944,8.434909325957896e-74,14.164111757278443,0.29718968124134426,218.11964565321722,-7.761023213931894,0.5451557300587546,1.7081293087196493e-07,59.225296
outcome,11,7.4104919674691185,0.3941773835604352,71.4441381730232,-1.5904439626388651,0.6542442543641058,3.3544104220476536e-88,7.6814988374710085,0.2580359064030573,77.35679154997744,-1.9680136255389322,0.510260993882544,1.330721257915538e-06,25.618187
