scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,25.081565338271584,-4.312874030887315e-05,656.3265594560952,-23.09380913605702,-0.012736250998240582,0.7358575199110416,24.301849821582437,-0.0007290967330495501,616.0396227361653,-23.214281382284046,-0.233775903331012,0.06299877503052269,49.669983
outcome,1,22.051548553461377,0.013125297722577312,513.6801970649753,-17.49503920422252,0.2818194044613076,2.552737118516119e-14,21.171050146222115,0.0003210440646691515,469.26355916557486,-21.28544237921966,0.01860663824272727,0.8839751338461844,52.01462
outcome,2,10.035804827104915,0.15835943065495972,123.93649420466978,-3.4777963345183434,0.5547479194497031,4.639700439926884e-58,8.7509675770998,0.07931828684843256,98.20404549078664,-3.1811001754677504,0.3218564667686592,0.00950010316065974,45.15154
outcome,3,5.037352253090251,0.3147527304031642,41.01938729136203,-0.48154830328236087,0.6067033071630668,5.306858673600366e-72,4.169204115867615,0.23340099354515909,31.280592408026678,-0.43019090923882963,0.4894085720293741,4.0607646612031394e-05,22.522858
outcome,4,5.022702618078752,0.3413896046904892,40.41811101677641,-0.46346812672280024,0.6235987182092501,4.1143857798991e-77,4.193483382463455,0.22927308403801605,33.005691726951056,-0.4133254220714597,0.4865508257987754,4.572603650641527e-05,40.431946
outcome,5,3.317882318388332,0.41403675222780767,19.918004229291864,0.2877284757493982,0.663735250982145,1.3229816658361632e-90,2.9829821586608887,0.3350812246365298,16.473599940370832,0.2719729349475789,0.5816201172048923,4.6537563949799975e-07,20.880299
outcome,6,10.304417038505727,0.4647678411449283,119.79490492673155,-3.3177903736813716,0.6930615576724503,7.183166929520883e-102,11.567684561014175,0.3363360815499927,144.31458873097432,-5.898607799898126,0.5800002984059635,5.095008466040206e-07,44.170784
outcome,7,3.2827942452647467,0.453939370582365,19.670499619787947,0.2868252892330939,0.70523310528036,5.926345522819985e-107,2.9952920377254486,0.2908280389937592,18.38330638907786,0.2079102728716794,0.5398969595493641,4.1422173248309415e-06,26.318684
outcome,8,8.064826325936751,0.4230588028215161,77.13649153223899,-1.817607607995087,0.7078349507368493,4.4885111231575045e-108,8.837958991527557,0.33184705652293567,87.61959555964518,-5.155922210405557,0.5761126436994881,6.319824843555114e-07,40.157227
outcome,9,9.883585943417115,0.4532120313279323,111.08994843711815,-3.006410148406502,0.7146625402526646,4.483034002632074e-111,10.914610654115677,0.32536873346706796,130.14348260917205,-4.967241079610241,0.5733691651090093,7.345251982441984e-07,36.42621
