scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,0,7.161457682197744,0.07369762633885424,75.44009465084369,-1.7522047216547354,0.36830416222152584,4.8639279867021015e-24,7.175881255756725,0.0644342623188584,75.81176933312203,-1.8621479585871974,0.34203774134007736,0.001107507421616244,52.64818
outcome,1,3.5898057357831434,0.20361450896805044,23.242638279446133,0.15053618215288134,0.5583105545747149,6.1379331195748185e-59,3.346694686196067,0.1840008938051002,20.466212596098558,0.11008169758800346,0.49369659287425754,1.0203304197521764e-06,69.569664
outcome,2,3.5223022292960775,0.22770473097025268,21.353492724912634,0.21766037811736294,0.5573298139368915,1.0737712196896484e-58,3.4955391883850098,0.18406299712465224,22.22958055334642,0.15628947117243175,0.4736246978317648,3.152551826723464e-06,97.74342
outcome,3,4.126978288997304,0.2622252485316944,31.06341310111487,-0.13371962771567913,0.5883453070168773,8.721741901571183e-67,4.216670079664751,0.22234059979527732,33.28291864704906,-0.27705750140973984,0.5202191494332313,2.049391327784051e-07,69.941765
outcome,4,4.214847759767012,0.3050065402935792,25.197823935924642,0.07951767450901859,0.6102255515995472,4.839725554744413e-73,4.261273319070989,0.24865602870421144,24.953401218232724,0.04442898280145813,0.5238690200901635,1.6254905933811052e-07,82.73654
outcome,5,5.041271981867877,0.2849435215243574,34.436595853043,-0.25330643668883335,0.5999952301040776,4.6764179533937076e-70,5.076388402418657,0.23515185103033998,33.95577564182779,-0.3827972468018481,0.5370339524681738,6.886362450117604e-08,25.129192
outcome,6,3.6111580187624153,0.3727339029596002,19.658497444172045,0.28107340679834814,0.627105485399793,3.2653347996879374e-78,3.6336892301386055,0.30613493537488545,19.575389276774743,0.24767694112884142,0.5586371846793848,1.5497759042901355e-08,17.362774
outcome,7,4.931763397021727,0.35972599255477944,38.901350540992844,-0.42159753774630615,0.6394238854638522,3.42375979221132e-82,5.029545350508257,0.318768763912192,41.27762487286195,-0.5738958813211361,0.5945755375838961,1.0103702290608223e-09,109.034256
outcome,8,10.478482387282632,0.3557758761123506,125.00214094557133,-3.5676407194485034,0.637633120732018,1.3313843966999243e-81,10.418410756371237,0.3102509512675957,124.29007056161535,-3.7899282818423563,0.5904659362809391,1.4043245220911106e-09,65.57664
outcome,9,5.273008127104152,0.3865189031402677,36.682084556210846,-0.3343554537518514,0.6532544411428609,6.978661684882275e-87,5.395303639498624,0.34255431916317347,36.56977941603575,-0.38420345123500144,0.6160840595314718,1.6678669284762617e-10,48.763374
outcome,10,3.083197357979688,0.42865743645511756,17.027149793690388,0.37496313083476873,0.6719060395927892,1.298099335860852e-93,2.9410401691089976,0.40961605002883905,16.671700558806233,0.3516996339469355,0.6560718090040148,3.969067652208311e-12,18.669508
outcome,11,8.044100673361259,0.4236951602567315,80.28933055340728,-1.9329941404165272,0.6802694164763217,8.55996068706248e-97,8.373106739737771,0.36425654378672734,86.92795743913376,-2.2857925860280877,0.6216564469160224,1.022595545854971e-10,36.942028
outcome,12,3.3452786938710646,0.45702236631901694,16.974892732953297,0.3767844220111545,0.696239792590251,3.577401084954975e-103,3.492283582687378,0.35231093774499533,18.103696086080785,0.27875728203347283,0.5974385006923697,8.010758006740971e-10,20.335556
outcome,13,7.943860612132332,0.5009378853067921,74.18038627770329,-1.750644126696192,0.7105940361600029,2.819015677176019e-109,7.9686407609419385,0.44182732237213873,74.97959215313197,-1.8124973737533403,0.6672904664899152,1.2544523988923944e-12,42.893288
outcome,14,3.067949506369504,0.5116614753465617,14.534868406501728,0.4692975804979098,0.7427465603826173,2.076205255137391e-124,3.3057667775587602,0.4051136042537007,16.422539498221383,0.36016055680435055,0.6491929305760276,7.854731503312621e-12,89.51718
outcome,15,3.9880143133076755,0.48086123674804826,22.064071911627128,0.19376521691186277,0.7413085508535961,1.101548546705424e-123,4.151847102425315,0.42663470175715057,23.069479014832392,0.1412704407778702,0.6963731341618262,4.9606489398398944e-14,12.91967
