scorename,epoch,tr_mae,tr_ev,tr_mse,tr_r2,tr_r,tr_p,val_mae,val_ev,val_mse,val_r2,val_r,val_p,loss
outcome,33,1.1136337599971078,0.9240690959488242,2.040671540828896,0.9217327782733122,0.9621243537426081,0.0,2.9387665033340453,0.5353494258690349,14.384494807308737,0.5041342263747042,0.7384249916100439,5.421412940517009e-15,48.45967
outcome,34,1.5357643447139047,0.9217976766494343,3.7154278132550758,0.8571517384121604,0.9636645197127394,0.0,3.1118316888809203,0.4622536426920746,17.051865773881808,0.3127704725331104,0.6837914916185711,2.7403660505340777e-12,21.870285
outcome,35,5.473809001120654,0.905666241870114,32.38864428429728,-0.2462911004392203,0.961233319130059,0.0,5.1950897693634035,0.576156621755909,36.305826837758744,-0.4317080001106659,0.7615813154048923,2.3736285756672654e-16,10.4894905
outcome,36,4.157309560613199,0.9112848958247735,19.595498085678983,0.24817920606324428,0.9661726492916336,0.0,4.860088443756103,0.5137455841213356,36.54037195529172,-0.2501037560257031,0.7359367580154373,7.440640568945627e-15,25.748852
outcome,37,3.6055944006551397,0.9222370255581332,15.008779731891401,0.42258102516132157,0.9682898947801952,0.0,4.047981810569763,0.4555515031729467,26.1487137122112,-0.1637348933767817,0.6771644620400286,5.325179583633333e-12,20.155535
outcome,38,1.2849663956598802,0.9362738662487556,2.586940506327153,0.9008434389886683,0.9695003240962924,0.0,3.111871099472046,0.4613308880509984,15.91668121940602,0.4033528664283793,0.682465939974142,3.1341780892487446e-12,30.549515
outcome,39,1.0051777335730465,0.9380339979373723,1.6059295974396213,0.938015022318359,0.9686589359925792,0.0,2.997018504142761,0.5277991602016194,14.254000975469125,0.5070609503313177,0.7291654037993187,1.7302192300649396e-14,13.77573
outcome,40,1.0775828849185596,0.9397246950632961,1.8933631498955286,0.9262954841881336,0.9707666975744031,0.0,2.956529951095581,0.5092656898981995,14.860317070011751,0.46168232039742174,0.7179903185924972,6.59967780069236e-14,37.872078
outcome,41,0.948002343828028,0.9470150792044826,1.4082156476423402,0.9458355025525798,0.9732094540275035,0.0,2.8615752935409544,0.5423329239077714,13.18673321133233,0.533015373938206,0.7405243851055382,4.138920367478144e-15,22.281788
outcome,42,1.324747546152635,0.945715207177466,2.665535215626309,0.8979808763821617,0.9730601877608418,0.0,3.0848608016967773,0.5424316639721796,16.21758411783494,0.44348769486090656,0.7458088546204336,2.0738136662726233e-15,13.426348
outcome,43,0.9541788778521798,0.9493280199686341,1.4379069510763378,0.9447394628415766,0.9743722418184169,0.0,2.9710200786590577,0.4790951513782449,14.669525815228189,0.4629704667142145,0.6931927863852472,1.0357769325942831e-12,5.6426864
outcome,44,1.584199000488628,0.9463860674885073,3.551470689871435,0.8627300532272322,0.9735783227556059,0.0,3.2184001922607424,0.474209122941452,15.091489334065319,0.41707257139483145,0.6901161831700324,1.4298779111648055e-12,39.12138
outcome,45,2.8012838742949744,0.9435404013495607,9.289695896995898,0.6431417317000487,0.9731638567826023,0.0,3.823674535751343,0.4664857382407216,25.00918036114017,0.1050354376305217,0.6883634009195625,1.7151695406431312e-12,13.102483
outcome,46,1.0141608308662067,0.9514294088556828,1.585089724928144,0.9391391534665963,0.9756871993805116,0.0,2.86652512550354,0.4733238381552516,11.942676340290381,0.4557212659917278,0.6880090385698621,1.779151777716943e-12,24.617937
outcome,47,1.5259515588933772,0.9480307639761955,3.375665570988055,0.870416640894217,0.9767679977575048,0.0,3.1540447950363157,0.5052663937055105,17.349048907597126,0.39907148288728034,0.7188738947039198,5.950742051080867e-14,11.411642
outcome,48,0.929854994470423,0.9501815195210395,1.397237629191605,0.946063209528628,0.9759263802243381,0.0,2.8257326602935793,0.4760820299667097,12.579426890320155,0.45225064021108985,0.6902847954060005,1.4049773236397447e-12,20.238523
outcome,49,1.174135682257739,0.9540636824643366,2.129698445822447,0.9180728116005442,0.9776093801629882,0.0,2.9901471853256227,0.47621575192562615,14.794026590927889,0.3989016706053764,0.69187391335834,1.1898926045093725e-12,14.683053
outcome,50,2.8174480091441763,0.9537118037393504,9.13764530221954,0.6496498149612207,0.9782647738227968,0.0,4.03676483631134,0.4848617732620204,26.485391275326357,0.08320859781360102,0.7022292526692586,3.923822618599703e-13,20.927187
outcome,51,1.0566855777393689,0.9563280751664401,1.750297642180964,0.9328282568601796,0.9785429548186407,0.0,2.9146725654602053,0.530291708154722,14.628253013893119,0.4951668451039709,0.7345559839644666,8.856192140669366e-15,25.389484
outcome,52,1.6977113444696774,0.9562544820418382,3.8512083904853824,0.8521967498588703,0.9792481493809391,0.0,3.2165918350219727,0.4918601672241101,17.697302088383093,0.3537695036954335,0.705396526597944,2.768286936460232e-13,26.110115
outcome,53,2.544011852957986,0.954039184586128,7.643925308734262,0.70591853144193,0.9790056327058351,0.0,3.5834707021713257,0.5312135155799724,22.390533378969984,0.24460916820558687,0.7419281391294288,3.450444918657338e-15,11.867493
outcome,54,1.0205472003329883,0.9576763598900043,1.6094184169842265,0.9381701420687119,0.9789692229195583,0.0,2.8531392097473143,0.4633767896536386,12.403800144481556,0.40911432028500483,0.6807231044226236,3.73537091538747e-12,24.303774
outcome,55,0.9439699785275892,0.9577919557269964,1.3865932258076337,0.9467006622964176,0.9788546183574283,0.0,3.072578454017639,0.4609812018325511,14.671513726016064,0.46050823146422637,0.680393200211637,3.861009857083199e-12,14.596723
outcome,56,1.155723514882001,0.9596762477698676,1.988449417728139,0.923892119559251,0.9798040170736786,0.0,3.182131028175354,0.4787204881927031,16.387580012467104,0.4184983870602611,0.6964338961569456,7.342610210846134e-13,21.24158
outcome,57,1.4735964685678482,0.9601404033048415,2.9806562881323826,0.8855660708754404,0.9800494288688583,0.0,3.207231593132019,0.4997037703576602,17.432363081196446,0.38048114303505265,0.710435737348243,1.574041665111022e-13,24.753838
outcome,58,1.019904070279815,0.960681084256973,1.5866390865886784,0.9392379139328826,0.9801812112353128,0.0,3.144775390625,0.5237092448955608,15.574245195257845,0.4726328662384307,0.7286980277256692,1.8322811813678397e-14,13.824137
outcome,59,0.8594870648600839,0.961354660999478,1.1498997494370593,0.9558554582990527,0.9805042505781008,0.0,2.854765272140503,0.5031161920658235,13.708234390892267,0.47676123801048875,0.7155902328027273,8.725096695503712e-14,11.480482
outcome,60,0.7948047410358082,0.9623608355166939,0.9879974131429311,0.9619826757863497,0.9810038995393258,0.0,3.060612916946411,0.5126782072571171,14.762027141367435,0.508270173411864,0.721103760788162,4.574712792746736e-14,24.249653
outcome,61,1.4209794442762027,0.9615981500459805,2.796120839140228,0.892621560587564,0.9811922913660919,0.0,3.4178272485733032,0.46949818090572315,18.909216840999896,0.35428860680215724,0.690343482254455,1.3964086954106072e-12,28.40859
outcome,62,1.0175898969173431,0.9626116002217864,1.5676711719747645,0.9397406446750806,0.9811925483440627,0.0,2.887026047706604,0.5180857204260729,13.250548240475155,0.4752261021748564,0.7211613272730855,4.543607976232401e-14,23.069674
outcome,63,0.9868595789779316,0.9628944239071808,1.4939847156568051,0.9427424245949448,0.9815161498153041,0.0,3.021716594696045,0.4693156948733268,15.03688527928971,0.4028090153181031,0.6855812300334627,2.2834176656411342e-12,17.447693
outcome,64,1.1060307025909424,0.9633958975665443,1.8036736019855757,0.9308867450080995,0.9816912585339334,0.0,3.0768926620483397,0.5128099692790056,15.30435406596962,0.4564878484528968,0.7198343824750616,5.31511182755838e-14,35.416824
outcome,65,1.200293630361557,0.9634900653087326,2.0775058879467876,0.9196919247506843,0.981803749037006,0.0,3.231777000427246,0.49329716738637186,17.168691222804227,0.42321277711673677,0.7072519009235149,2.2518210291863046e-13,15.64113
outcome,66,0.8331016193736683,0.9637535936881435,1.08434718393069,0.9582188065889148,0.981775199855524,0.0,2.98753023147583,0.5136832218741745,14.46157739458331,0.4747920099881746,0.7186746290667432,6.091490990273286e-14,8.399429
outcome,67,1.0179880816828122,0.9639803369617953,1.5655702776769453,0.939667392334234,0.981954601486656,0.0,3.2439420223236084,0.50256073937018,16.477417707919994,0.4292761246038789,0.7112511062653357,1.435003386923953e-13,28.525183
outcome,68,0.7773664078929208,0.9640630068658862,0.9441487743082203,0.9635922231900534,0.9818696514815035,0.0,3.154333066940308,0.4620317567478931,15.497201601630149,0.4445344887229178,0.6809548037270566,3.649490088142001e-12,26.652409
outcome,69,1.1917252080007033,0.9644079891745598,2.044233681074786,0.9216560459970056,0.9821115082602337,0.0,3.134683299064636,0.516061257873232,16.50191836337867,0.44399048517834816,0.7258007439873865,2.6070733539159355e-14,10.271336
outcome,70,0.9448044923218814,0.9647444352187772,1.369264781657209,0.9471957837597954,0.9822516579404204,0.0,3.0568784713745116,0.49841686854083866,15.204202115023145,0.45272238430996514,0.7063637514013,2.4862684437687893e-13,12.775211
outcome,71,0.9434404915029352,0.9648515592715058,1.370019691241127,0.9473302173238298,0.9823576129838405,0.0,3.0514182329177855,0.5096608081218763,15.486647043386393,0.4601105967643372,0.7176319046445423,6.881899666084204e-14,18.63826
outcome,72,0.8609840300950137,0.9644642431704175,1.155900223461267,0.9555127936353894,0.9821589589345028,0.0,2.9708420038223267,0.5234362700645687,14.389094455221539,0.48577652413661976,0.7252542833254985,2.784987947632773e-14,29.144463
outcome,73,1.2940147573297673,0.964007259360012,2.3657416259442967,0.9090486840215518,0.9823107112659867,0.0,3.141412377357483,0.5138116747760646,16.49840928386252,0.4379190792570795,0.7221415908266529,4.044199093231304e-14,37.136936
outcome,74,0.9240986108779907,0.965059657863014,1.3149254538800712,0.9495491675505077,0.9824763542904518,0.0,3.1310779094696044,0.5031058027895516,15.627904621512243,0.4499672994004521,0.7110670069572285,1.465322867984231e-13,11.566179
outcome,75,0.9144664921543815,0.9646684435643834,1.2899247137456717,0.9499931784363594,0.9822903656403927,0.0,2.893003487586975,0.5339506893406356,13.015679867192148,0.46999697585094846,0.7309767804998615,1.3840268853607658e-14,28.062485
outcome,76,0.806439762765711,0.9652044332302951,1.0155229810793984,0.9610129464466374,0.9824791846977583,0.0,2.9696866273880005,0.5253545821222336,14.80625552072911,0.49729330728040955,0.7337954352295403,9.743358392192766e-15,22.453972
outcome,77,0.8118928372859955,0.9650766312137574,1.0276913270734553,0.9603908529708396,0.9824170732660447,0.0,2.772122621536255,0.503627494173261,11.880034218224683,0.49396436879220285,0.7099663311102296,1.6598761031804031e-13,8.899902
outcome,78,1.0641440722075375,0.9646601982868355,1.6820305779464568,0.9349659674146061,0.9824889064367389,0.0,3.165057063102722,0.4578467722713442,16.51381948808762,0.3860228368124221,0.6777847242140864,5.007794369538319e-12,10.125131
outcome,79,0.8764403760433197,0.965508795528735,1.1925484065244776,0.95431967459525,0.982707190538994,0.0,3.050506901741028,0.5136732052879814,15.07302346068468,0.47137763915243724,0.7259094552954263,2.5730102661038916e-14,17.512646
outcome,80,0.9499149674719031,0.965708144704733,1.3722797703297365,0.9473442754927262,0.9827839068708117,0.0,3.0090193510055543,0.5085988249192115,14.710957731290318,0.46749815728568966,0.7163136013529355,8.023393287437354e-14,9.350523
outcome,81,0.9334619803862139,0.9656034168402305,1.3307710525729548,0.9487276794011676,0.9827666919740607,0.0,2.961757183074951,0.5453336105760458,13.443663932128766,0.4961811120729167,0.7405515391340871,4.124425700489904e-15,20.56219
outcome,82,0.9004934592680498,0.9656005183921628,1.2506786938010093,0.9516771412976436,0.9827288049867169,0.0,2.848372054100037,0.5540173578980074,12.291979344601941,0.5361890831642673,0.7462076209502307,1.9670891587040253e-15,20.668964
outcome,83,1.0706958025693893,0.9654227829123594,1.6922844323967972,0.9348623545312839,0.9827650528774815,0.0,3.117396926879883,0.4498243369329198,16.300840484324816,0.38647420851839476,0.6713801951241304,9.378566216757289e-12,11.159982
outcome,84,0.8462316691875458,0.9659495962059242,1.1121840251166604,0.9574141511531344,0.9828760249011692,0.0,3.023144507408142,0.5000324090599116,14.874384582799076,0.4641983595451935,0.7083661635682965,1.9876620974251859e-13,23.398426
outcome,85,0.7974431568926031,0.965947774534798,0.9917816838364554,0.9619803781821148,0.9829030838959671,0.0,3.108746886253357,0.46598155224094484,15.222989695694242,0.4483023728761736,0.6844114910851227,2.5729287523548125e-12,13.996273
outcome,86,0.8718318695371802,0.9660483209192677,1.1820874343658934,0.9547455880982176,0.9830407778007257,0.0,3.053824782371521,0.4996631225148378,15.263402519072361,0.47380840654760537,0.7104740429020852,1.567229014078612e-13,22.345005
outcome,87,0.9751840450546958,0.9655484485970077,1.444585170564065,0.9445354627047033,0.9829449097318725,0.0,3.024601626396179,0.5472808142078651,13.919428915900289,0.48871509281694936,0.7447802885509407,2.3755243004281945e-15,11.925505
outcome,88,0.8695683370937001,0.9660343137335776,1.177338457406718,0.9549290817577306,0.983090078836848,0.0,3.059139347076416,0.46295475326695656,15.43843997389131,0.42051201099439484,0.6816891005658011,3.3896718544409105e-12,16.075089
outcome,89,0.9163822585886175,0.9659247750598885,1.2936732751395643,0.9504778188888173,0.9830981581068059,0.0,2.9842159271240236,0.5105760578003475,13.472304283933227,0.470082855318506,0.7162972169972004,8.038667494151163e-14,18.2867
outcome,90,1.001426561312242,0.9655487400578204,1.5123074616982215,0.9416106784205887,0.9829715252121451,0.0,2.9447055578231813,0.4553554549711949,14.024294106424577,0.39002504704793484,0.6748008020058957,6.7211731515890866e-12,9.818473
outcome,91,0.8384180963039398,0.9662388506325119,1.0967616538488558,0.9579482131157249,0.9831450231195336,0.0,3.0017952919006348,0.49114510257136246,15.1132564345201,0.45937943246995827,0.7046516428894417,3.006213104976988e-13,12.63561
outcome,92,0.9331716949289496,0.9658483622644259,1.3364997255086501,0.9488059811959559,0.9831170753790159,0.0,3.148971199989319,0.5002798605508105,16.33320297736659,0.4465556411916515,0.7130340931325649,1.1709641019380604e-13,13.076952
outcome,93,0.8852366507053375,0.9660549647967106,1.2144408399740882,0.9534873971398252,0.9831592712166379,0.0,2.8339765071868896,0.5127670316113588,13.344441172768075,0.48632535540887667,0.7178831158502401,6.682901141514161e-14,20.466288
outcome,94,0.8413634516976096,0.9660767885288218,1.1051548585269715,0.9576085743000762,0.9831187108298587,0.0,2.949520230293274,0.5155653599533605,14.163580936457084,0.4944133016939144,0.7219475641286544,4.138650422317132e-14,21.156687
outcome,95,0.9670059057799253,0.9657477079845204,1.4264828006376227,0.9452672035397632,0.983159805819809,0.0,3.1154836654663085,0.5227940578794427,15.889351093900586,0.44847305784352387,0.7312954783260708,1.3304695356337165e-14,22.0291
outcome,96,0.9367125738750804,0.9657575619964016,1.3502390810889024,0.9481131939191847,0.9831183518587303,0.0,3.1568389892578126,0.4839653473929535,16.025561775733603,0.4324711684976943,0.699982511288311,5.011655725469853e-13,12.481771
outcome,97,0.9298353032632307,0.9657257595071145,1.3299162173425636,0.9487115439335605,0.9830367741085368,0.0,3.1084873914718627,0.509260967680075,15.301665299653587,0.4697419338852352,0.7180428511284318,6.559261245841705e-14,16.139095
outcome,98,0.8984714421358976,0.9661153505083292,1.2432277407864272,0.9522003721929648,0.9831583084741862,0.0,2.956064248085022,0.5330825477054439,13.444936355950585,0.48281102094221384,0.7327665741819374,1.1080850162102728e-14,22.804417
outcome,99,0.8245810703797773,0.9665688210187765,1.0615309413574427,0.959215913270051,0.9832687724638959,0.0,2.9020166397094727,0.4960541766404538,13.852800994262271,0.4669826417755457,0.7053503628410154,2.782489593406057e-13,16.332449
outcome,100,0.8696849102323706,0.966312403979361,1.1737906961683136,0.9549008840993151,0.9831886684402426,0.0,3.0088071823120117,0.4918767414138936,14.554251630120415,0.43746046808526395,0.7015110866242578,4.244102736981727e-13,18.102589
outcome,101,0.9191180169582367,0.9662863947964259,1.2998287428113195,0.9501358546020511,0.9832468074602214,0.0,3.0053624629974367,0.5084596841547535,14.268057218996091,0.472651493924928,0.7190581914407336,5.823358814613467e-14,16.59942
outcome,102,0.9025887061249126,0.9664408625778448,1.2566601172840601,0.9518783362333204,0.9833007934314745,0.0,3.213208723068237,0.4662357679776109,16.509348882324865,0.4021791055275509,0.6838782195579152,2.716329722520665e-12,14.691561
outcome,103,0.9150163043629039,0.9661392492848654,1.289513360239353,0.9504920264298063,0.9831724928220476,0.0,2.92315559387207,0.5220658745896319,12.81613442660937,0.47309930776818576,0.7228461419244467,3.7183832551390173e-14,27.742397
outcome,104,0.9954765845428813,0.9656772314551157,1.4964246235994976,0.9420746490843873,0.9830519809868264,0.0,3.0678654670715333,0.4842790909066125,15.453984240080263,0.44706324699850875,0.7003992588021375,4.790082675760187e-13,21.963367
outcome,105,0.9082388742403551,0.9661583357127578,1.2690559015538683,0.9511946141445007,0.9831624840696995,0.0,3.098307204246521,0.4984499748450921,15.937545399432883,0.46960465984087474,0.7095419641619716,1.7413394275368785e-13,20.99046
outcome,106,0.9503701383417303,0.9660280508317227,1.379602929301086,0.9470709211010202,0.983168672105596,0.0,3.1452335834503176,0.4979786498181774,15.975143995667803,0.4291226677634219,0.7084733763239532,1.9638802598533163e-13,26.04493
outcome,107,0.9094472933899272,0.9663947657460407,1.2720035609300349,0.9509321081929712,0.9832761438423474,0.0,3.123444938659668,0.5196296381611571,15.877293200305122,0.47091708098572826,0.7284397789134422,1.8911396868050148e-14,8.529128
outcome,108,0.8440252217379484,0.9662599199356802,1.110707863430548,0.9570487722885667,0.9831663617952767,0.0,3.144573211669922,0.498040275619806,16.028133282295585,0.4580591370146969,0.7111655314609706,1.449020875661794e-13,18.19947
outcome,109,0.9132966643029993,0.9660859027883486,1.284449967690488,0.9503911052725733,0.9831508083978427,0.0,2.7931912183761596,0.5134126355548029,12.111862825799154,0.4868780006002692,0.7167320061180016,7.642675630816945e-14,19.138699
outcome,110,0.885139671238986,0.9656049089662182,1.2136827096516176,0.9524510110130833,0.9828454662749692,0.0,2.9239268779754637,0.5478841148103784,14.227768930803723,0.5093601911879357,0.7484612606983763,1.4566039393804426e-15,7.856374
outcome,111,0.9591199836947701,0.9661712578301086,1.4015094244221793,0.9463430238829256,0.9832827645977391,0.0,3.1380609035491944,0.5019659744508902,15.993383916972107,0.45097973628050936,0.7120103329139358,1.3162265612476808e-13,8.66006
outcome,112,0.8684796663847837,0.9664482086085674,1.1710857437855369,0.9550622856887205,0.9832597583714294,0.0,3.0563509464263916,0.5259738023415504,15.246964663562085,0.472364942372139,0.7324099561943839,1.1584480866385561e-14,22.850346
outcome,113,1.0057419403032823,0.9659583423353189,1.5235864327467745,0.9416479084946967,0.9832434836534886,0.0,2.9654091119766237,0.5044196721150571,14.68027160050401,0.47401428311869853,0.7136673478191848,1.0889762317839669e-13,16.057251
outcome,114,0.8577597439289093,0.966485794605516,1.1469420187544457,0.955990482050245,0.9832832842249689,0.0,2.8840335845947265,0.510780679574738,14.023585025875036,0.4914611707268326,0.7169972092906375,7.410435417482649e-14,10.583502
outcome,115,0.9165610047903928,0.9658847003991733,1.293567383129197,0.9495926145153094,0.9830540517188137,0.0,3.0605531215667723,0.46828916258998754,15.317065521211408,0.4266302589323965,0.6860791621373806,2.169921428053903e-12,21.225447
outcome,116,0.983481848781759,0.9660646280959564,1.4622380959241612,0.9438170173931852,0.983225377428254,0.0,3.011706495285034,0.5129220034469679,14.72465372640563,0.465476129845229,0.7200122304972276,5.2048255300498186e-14,21.780056
outcome,117,0.9815431128848683,0.9663428138718166,1.456066190055894,0.9442710009464725,0.983354594756385,0.0,2.9127025842666625,0.5468989312185562,12.589763754436945,0.5012958554130059,0.742638047960531,3.1457405810221164e-15,13.453143
