,R2,MSE,MAE,ev,r,p
0,0.4809034180367324,15.127367656085513,3.165788626350931,0.48982615231451787,0.7078459104996447,8.74779764352043e-15
1,0.4260635042832407,17.55773195856531,3.319640596484752,0.43104206171942805,0.6607228813772552,4.44596979265447e-12
2,0.2705928733119799,16.765188678676605,3.2058254089008114,0.27879479031105314,0.531541164171201,1.3949717272248208e-07
3,0.3280819933833924,12.337015261973587,2.904429420297694,0.3769803339389529,0.642326431529175,1.0233977625238458e-10
4,0.33900203505830184,18.027122409912185,3.429488292042336,0.37408055355852843,0.6167289057371258,4.201756946456872e-10
5,0.42018303613745656,11.091806598641957,2.55257043894153,0.4203381257389124,0.6767816479054811,1.16051517270583e-12
6,0.4198022092466662,13.689064913857903,2.8418802377069694,0.45843651147105713,0.6786883114131863,4.100636366509921e-14
7,0.18877622771939395,23.362851287429944,3.7079271098138595,0.21314117876718608,0.46473806328979406,1.0899056972969675e-05
8,0.43183606879305647,15.328456891714438,2.7274009945264135,0.4375692571036376,0.6770808306951246,3.927146385700631e-12
9,0.550459568014054,13.547716119890161,2.7585245331966752,0.56104359660148,0.7496714922011057,5.36448513117773e-18
10,0.2855820289855817,15.049584573313108,3.0269851364397353,0.29028072558378026,0.567077803131749,8.403109444544886e-09
11,0.48479028670884494,18.870469924562464,3.2521907538051353,0.49152153578261404,0.7012026040799101,9.960684200671684e-15
12,0.48072208413323303,15.37043948460239,2.8594311742655827,0.48229698978141056,0.6947234932966282,1.6456613881341773e-13
13,0.31128403988430553,12.644599186395965,2.672776532659751,0.31128410202754575,0.6634674723501932,2.5104676893349097e-12
14,0.35425912054417386,15.625314250905113,3.1355435197849117,0.36959733581770127,0.6122291870357797,4.3289498407234814e-11
